enrollment_id,student_id,course_id,course_code,term,enrollment_date,role,status,final_grade
ENR001178,KOI000373,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-04-03,Student,Enrolled,74.3
ENR001179,KOI000373,COMP101_Semester_1_2024,COMP101,Semester 1 2024,2024-03-01,Student,Withdrawn,96.8
ENR001180,KOI000374,WEB201_Summer_2024/25,WEB201,Summer 2024/25,2025-02-04,Student,Enrolled,65.8
ENR001181,KOI000374,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-03-13,Student,Enrolled,
ENR001182,KOI000374,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-05-27,Student,Completed,55.8
ENR001183,KOI000374,ACC201_Semester_1_2024,ACC201,Semester 1 2024,2024-05-09,Student,Withdrawn,67.3
ENR001184,KOI000375,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-04-25,Student,Enrolled,71.9
ENR001185,KOI000375,COMP101_Semester_2_2024,COMP101,Semester 2 2024,2024-10-02,Student,Withdrawn,
ENR001186,KOI000375,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-09-07,Student,Enrolled,92.7
ENR001187,KOI000375,SEC401_Semester_1_2024,SEC401,Semester 1 2024,2024-04-22,Student,Completed,
ENR001188,KOI000375,MATH101_Semester_2_2024,MATH101,Semester 2 2024,2024-10-22,Student,Enrolled,69.5
ENR001189,KOI000376,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-01-26,Student,Enrolled,90.0
ENR001190,KOI000376,FIN301_Semester_2_2024,FIN301,Semester 2 2024,2024-10-25,Student,Enrolled,64.1
ENR001191,KOI000376,MGT301_Summer_2024/25,MGT301,Summer 2024/25,2025-01-20,Student,Enrolled,56.5
ENR001192,KOI000376,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2024-12-04,Student,Enrolled,
ENR001193,KOI000378,COMP301_Semester_1_2024,COMP301,Semester 1 2024,2024-04-09,Student,Enrolled,
ENR001194,KOI000378,STAT201_Summer_2024/25,STAT201,Summer 2024/25,2025-02-10,Student,Withdrawn,
ENR001195,KOI000378,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2024-12-12,Student,Enrolled,63.0
ENR001196,KOI000378,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-09-24,Student,Enrolled,
ENR001197,KOI000379,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2024-12-25,Student,Enrolled,56.0
ENR001198,KOI000379,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-06-12,Student,Enrolled,99.7
ENR001199,KOI000379,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-10-20,Student,Enrolled,88.5
ENR001200,KOI000379,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-06-05,Student,Withdrawn,
ENR001201,KOI000379,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-03-31,Student,Enrolled,93.7
ENR001202,KOI000380,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-04-19,Student,Completed,87.8
ENR001203,KOI000380,COMP301_Semester_1_2024,COMP301,Semester 1 2024,2024-04-30,Student,Enrolled,80.5
ENR001204,KOI000380,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-03-23,Student,Enrolled,52.1
ENR001205,KOI000380,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-05-26,Student,Enrolled,
ENR001206,KOI000380,CLOUD401_Semester_2_2024,CLOUD401,Semester 2 2024,2024-07-26,Student,Enrolled,95.5
ENR001207,KOI000382,MATH101_Semester_2_2024,MATH101,Semester 2 2024,2024-09-19,Student,Completed,74.9
ENR001208,KOI000382,SEC401_Semester_1_2024,SEC401,Semester 1 2024,2024-03-04,Student,Enrolled,
ENR001209,KOI000382,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-04-22,Student,Enrolled,56.9
ENR001210,KOI000384,CLOUD401_Semester_2_2024,CLOUD401,Semester 2 2024,2024-07-26,Student,Enrolled,
ENR001211,KOI000384,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2024-12-30,Student,Completed,75.3
ENR001212,KOI000384,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-08-30,Student,Enrolled,
ENR001213,KOI000385,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-04-05,Student,Enrolled,
ENR001214,KOI000385,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2024-12-22,Student,Withdrawn,61.4
ENR001215,KOI000385,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2024-12-22,Student,Completed,70.5
ENR001216,KOI000385,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-09-21,Student,Completed,75.8
ENR001217,KOI000385,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-04-03,Student,Enrolled,72.1
ENR001218,KOI000386,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-06-07,Student,Enrolled,
ENR001219,KOI000386,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-04-16,Student,Enrolled,88.6
ENR001220,KOI000386,ACC201_Semester_1_2024,ACC201,Semester 1 2024,2024-04-27,Student,Completed,
ENR001221,KOI000387,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-03-20,Student,Withdrawn,
ENR001222,KOI000387,MGT301_Summer_2024/25,MGT301,Summer 2024/25,2025-01-09,Student,Withdrawn,71.0
ENR001223,KOI000387,COMP401_Semester_1_2024,COMP401,Semester 1 2024,2024-04-09,Student,Withdrawn,86.1
ENR001224,KOI000388,DATA301_Semester_2_2024,DATA301,Semester 2 2024,2024-08-11,Student,Withdrawn,57.3
ENR001225,KOI000388,COMP101_Semester_1_2024,COMP101,Semester 1 2024,2024-03-16,Student,Completed,60.3
ENR001226,KOI000388,COMM101_Semester_2_2024,COMM101,Semester 2 2024,2024-08-01,Student,Withdrawn,80.9
ENR001227,KOI000388,NET301_Summer_2024/25,NET301,Summer 2024/25,2024-12-11,Student,Completed,94.4
ENR001228,KOI000389,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-10-11,Student,Enrolled,69.5
ENR001229,KOI000389,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-10-25,Student,Enrolled,77.0
ENR001230,KOI000389,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-05-26,Student,Enrolled,
ENR001231,KOI000389,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-08-08,Student,Withdrawn,67.0
ENR001232,KOI000389,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2025-01-23,Student,Enrolled,
ENR001233,KOI000390,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-07-24,Student,Enrolled,99.3
ENR001234,KOI000390,NET301_Semester_2_2024,NET301,Semester 2 2024,2024-08-22,Student,Enrolled,92.1
ENR001235,KOI000390,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-04-12,Student,Enrolled,67.7
ENR001236,KOI000390,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-01-28,Student,Enrolled,97.1
ENR001237,KOI000390,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-08-01,Student,Completed,
ENR001238,KOI000391,COMP101_Semester_1_2024,COMP101,Semester 1 2024,2024-04-04,Student,Withdrawn,94.7
ENR001239,KOI000391,CLOUD401_Summer_2024/25,CLOUD401,Summer 2024/25,2025-01-18,Student,Withdrawn,61.7
ENR001240,KOI000391,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-04-08,Student,Enrolled,
ENR001241,KOI000391,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-03-23,Student,Withdrawn,85.7
ENR001242,KOI000391,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-05-14,Student,Withdrawn,55.3
ENR001243,KOI000392,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-09-15,Student,Completed,
ENR001244,KOI000392,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-04-09,Student,Completed,54.1
ENR001245,KOI000392,COMM101_Semester_2_2024,COMM101,Semester 2 2024,2024-07-22,Student,Enrolled,56.5
ENR001246,KOI000392,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-10-01,Student,Enrolled,68.5
ENR001247,KOI000392,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2024-12-05,Student,Withdrawn,77.9
ENR001248,KOI000393,NET301_Semester_2_2024,NET301,Semester 2 2024,2024-07-29,Student,Completed,84.5
ENR001249,KOI000393,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-07-31,Student,Completed,70.8
ENR001250,KOI000393,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-10-21,Student,Enrolled,
ENR001251,KOI000393,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-10-19,Student,Enrolled,72.9
ENR001252,KOI000394,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2025-02-13,Student,Completed,87.3
ENR001253,KOI000394,ACC201_Semester_1_2024,ACC201,Semester 1 2024,2024-04-29,Student,Withdrawn,97.6
ENR001254,KOI000394,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-09-28,Student,Withdrawn,55.5
ENR001255,KOI000394,FIN301_Summer_2024/25,FIN301,Summer 2024/25,2024-12-11,Student,Enrolled,52.0
ENR001256,KOI000394,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-10-12,Student,Enrolled,
ENR001257,KOI000397,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2025-01-19,Student,Enrolled,57.1
ENR001258,KOI000397,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-10-02,Student,Withdrawn,96.8
ENR001259,KOI000397,SEC401_Semester_1_2024,SEC401,Semester 1 2024,2024-06-12,Student,Enrolled,60.8
ENR001260,KOI000397,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-10-24,Student,Completed,
ENR001261,KOI000398,DATA301_Semester_2_2024,DATA301,Semester 2 2024,2024-07-16,Student,Withdrawn,72.6
ENR001262,KOI000398,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-07-17,Student,Enrolled,73.8
ENR001263,KOI000398,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2024-12-19,Student,Withdrawn,
ENR001264,KOI000398,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2024-12-22,Student,Enrolled,73.0
ENR001265,KOI000398,BUS101_Semester_1_2024,BUS101,Semester 1 2024,2024-03-02,Student,Completed,57.4
ENR001266,KOI000399,SEC401_Summer_2024/25,SEC401,Summer 2024/25,2025-02-18,Student,Withdrawn,61.6
ENR001267,KOI000399,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2024-12-04,Student,Completed,52.3
ENR001268,KOI000399,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-03-17,Student,Completed,82.3
ENR001269,KOI000399,MGT301_Semester_1_2024,MGT301,Semester 1 2024,2024-04-30,Student,Enrolled,78.6
ENR001270,KOI000399,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-05-16,Student,Enrolled,56.2
ENR001271,KOI000400,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2024-12-12,Student,Enrolled,76.1
ENR001272,KOI000400,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-06-11,Student,Completed,50.9
ENR001273,KOI000400,MGT301_Semester_1_2024,MGT301,Semester 1 2024,2024-03-21,Student,Withdrawn,
ENR001274,KOI000400,ACC201_Semester_2_2024,ACC201,Semester 2 2024,2024-11-07,Student,Enrolled,
ENR001275,KOI000400,MKT201_Semester_1_2024,MKT201,Semester 1 2024,2024-06-06,Student,Enrolled,
ENR001276,KOI000401,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2024-12-03,Student,Withdrawn,70.1
ENR001277,KOI000401,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-08-31,Student,Enrolled,96.7
ENR001278,KOI000401,CLOUD401_Semester_2_2024,CLOUD401,Semester 2 2024,2024-09-26,Student,Enrolled,70.7
ENR001279,KOI000401,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2025-01-03,Student,Withdrawn,62.9
ENR001280,KOI000401,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-05-27,Student,Enrolled,77.1
ENR001281,KOI000402,COMP401_Semester_1_2024,COMP401,Semester 1 2024,2024-06-01,Student,Enrolled,
ENR001282,KOI000402,COMP401_Summer_2024/25,COMP401,Summer 2024/25,2024-12-27,Student,Completed,52.9
ENR001283,KOI000402,NET301_Semester_2_2024,NET301,Semester 2 2024,2024-09-08,Student,Enrolled,
ENR001284,KOI000402,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-11-07,Student,Enrolled,
ENR001285,KOI000403,SEC401_Summer_2024/25,SEC401,Summer 2024/25,2024-12-13,Student,Enrolled,
ENR001286,KOI000403,COMP401_Semester_1_2024,COMP401,Semester 1 2024,2024-05-16,Student,Enrolled,
ENR001287,KOI000403,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2024-12-02,Student,Enrolled,79.3
ENR001288,KOI000404,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2025-01-31,Student,Enrolled,
ENR001289,KOI000404,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-04-07,Student,Completed,53.3
ENR001290,KOI000404,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-05-12,Student,Enrolled,61.7
ENR001291,KOI000404,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-09-24,Student,Enrolled,
ENR001292,KOI000406,FIN301_Semester_2_2024,FIN301,Semester 2 2024,2024-09-20,Student,Enrolled,70.3
ENR001293,KOI000406,COMP301_Semester_1_2024,COMP301,Semester 1 2024,2024-03-23,Student,Enrolled,75.0
ENR001294,KOI000406,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-03-08,Student,Enrolled,99.3
ENR001295,KOI000406,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-03-11,Student,Enrolled,71.2
ENR001296,KOI000406,ACC201_Summer_2024/25,ACC201,Summer 2024/25,2025-01-01,Student,Withdrawn,50.1
ENR001297,KOI000407,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-01-29,Student,Enrolled,
ENR001298,KOI000407,MGT301_Semester_1_2024,MGT301,Semester 1 2024,2024-03-10,Student,Completed,
ENR001299,KOI000407,SEC401_Semester_1_2024,SEC401,Semester 1 2024,2024-03-20,Student,Enrolled,69.0
ENR001300,KOI000407,MGT301_Summer_2024/25,MGT301,Summer 2024/25,2025-01-22,Student,Enrolled,60.6
ENR001301,KOI000409,SEC401_Semester_1_2024,SEC401,Semester 1 2024,2024-04-21,Student,Withdrawn,
ENR001302,KOI000409,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2024-12-12,Student,Enrolled,56.1
ENR001303,KOI000409,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-10-27,Student,Enrolled,99.9
ENR001304,KOI000409,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2024-12-30,Student,Completed,
ENR001305,KOI000409,ACC201_Semester_2_2024,ACC201,Semester 2 2024,2024-08-27,Student,Withdrawn,65.9
ENR001306,KOI000410,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-04-10,Student,Completed,
ENR001307,KOI000410,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-09-30,Student,Enrolled,73.0
ENR001308,KOI000410,NET301_Semester_2_2024,NET301,Semester 2 2024,2024-10-25,Student,Withdrawn,95.7
ENR001309,KOI000410,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-05-28,Student,Enrolled,50.1
ENR001310,KOI000410,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-05-02,Student,Completed,
ENR001311,KOI000412,FIN301_Semester_2_2024,FIN301,Semester 2 2024,2024-07-20,Student,Withdrawn,85.2
ENR001312,KOI000412,COMP401_Summer_2024/25,COMP401,Summer 2024/25,2025-01-27,Student,Completed,89.4
ENR001313,KOI000412,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2024-12-15,Student,Enrolled,94.6
ENR001314,KOI000413,CLOUD401_Semester_2_2024,CLOUD401,Semester 2 2024,2024-10-02,Student,Completed,67.9
ENR001315,KOI000413,FIN301_Semester_2_2024,FIN301,Semester 2 2024,2024-08-21,Student,Enrolled,90.6
ENR001316,KOI000413,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-08-17,Student,Enrolled,
ENR001317,KOI000413,DATA301_Semester_2_2024,DATA301,Semester 2 2024,2024-08-14,Student,Enrolled,72.2
ENR001318,KOI000413,COMM101_Semester_2_2024,COMM101,Semester 2 2024,2024-08-25,Student,Enrolled,87.9
ENR001319,KOI000414,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-06-03,Student,Withdrawn,90.4
ENR001320,KOI000414,DATA301_Semester_2_2024,DATA301,Semester 2 2024,2024-08-12,Student,Enrolled,
ENR001321,KOI000414,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-03-11,Student,Completed,51.8
ENR001322,KOI000414,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2024-12-25,Student,Completed,85.3
ENR001323,KOI000414,COMM101_Semester_2_2024,COMM101,Semester 2 2024,2024-10-10,Student,Enrolled,
ENR001324,KOI000415,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-09-06,Student,Completed,
ENR001325,KOI000415,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-09-18,Student,Enrolled,78.3
ENR001326,KOI000415,NET301_Summer_2024/25,NET301,Summer 2024/25,2025-01-03,Student,Withdrawn,53.3
ENR001327,KOI000415,MKT201_Semester_1_2024,MKT201,Semester 1 2024,2024-05-17,Student,Enrolled,56.4
ENR001328,KOI000415,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2024-12-09,Student,Withdrawn,94.1
ENR001329,KOI000416,STAT201_Summer_2024/25,STAT201,Summer 2024/25,2024-12-10,Student,Withdrawn,84.0
ENR001330,KOI000416,NET301_Summer_2024/25,NET301,Summer 2024/25,2024-12-26,Student,Completed,
ENR001331,KOI000416,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-03-04,Student,Completed,97.2
ENR001332,KOI000416,FIN301_Semester_2_2024,FIN301,Semester 2 2024,2024-09-10,Student,Enrolled,66.1
ENR001333,KOI000416,COMP101_Semester_2_2024,COMP101,Semester 2 2024,2024-08-09,Student,Completed,
ENR001334,KOI000417,ACC201_Semester_1_2024,ACC201,Semester 1 2024,2024-06-05,Student,Enrolled,61.2
ENR001335,KOI000417,CLOUD401_Summer_2024/25,CLOUD401,Summer 2024/25,2025-01-23,Student,Enrolled,76.6
ENR001336,KOI000417,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-10-02,Student,Enrolled,
ENR001337,KOI000417,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2025-02-12,Student,Enrolled,94.0
ENR001338,KOI000417,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-03-05,Student,Enrolled,61.3
ENR001339,KOI000418,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-05-07,Student,Enrolled,81.3
ENR001340,KOI000418,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-07-19,Student,Enrolled,
ENR001341,KOI000418,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-05-01,Student,Completed,79.6
ENR001342,KOI000418,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-04-12,Student,Enrolled,62.4
ENR001343,KOI000418,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-10-18,Student,Completed,
ENR001344,KOI000419,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-01-09,Student,Withdrawn,97.2
ENR001345,KOI000419,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-05-19,Student,Withdrawn,88.2
ENR001346,KOI000419,COMM101_Semester_2_2024,COMM101,Semester 2 2024,2024-10-07,Student,Completed,54.3
ENR001347,KOI000419,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-03-06,Student,Enrolled,68.9
ENR001348,KOI000420,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-10-23,Student,Completed,
ENR001349,KOI000420,STAT201_Summer_2024/25,STAT201,Summer 2024/25,2025-02-07,Student,Withdrawn,53.3
ENR001350,KOI000420,COMP301_Summer_2024/25,COMP301,Summer 2024/25,2024-12-11,Student,Enrolled,64.7
ENR001351,KOI000420,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-03-19,Student,Completed,80.9
ENR001352,KOI000420,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-03-22,Student,Completed,
ENR001353,KOI000421,STAT201_Summer_2024/25,STAT201,Summer 2024/25,2025-01-12,Student,Completed,71.4
ENR001354,KOI000421,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-02-29,Student,Withdrawn,67.0
ENR001355,KOI000421,MGT301_Semester_1_2024,MGT301,Semester 1 2024,2024-03-05,Student,Enrolled,66.4
ENR001356,KOI000421,COMP101_Semester_1_2024,COMP101,Semester 1 2024,2024-04-03,Student,Enrolled,
ENR001357,KOI000421,CLOUD401_Summer_2024/25,CLOUD401,Summer 2024/25,2024-12-07,Student,Enrolled,53.4
ENR001358,KOI000422,MKT201_Semester_1_2024,MKT201,Semester 1 2024,2024-06-06,Student,Withdrawn,
ENR001359,KOI000422,COMP301_Summer_2024/25,COMP301,Summer 2024/25,2024-12-21,Student,Completed,81.0
ENR001360,KOI000422,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-09-23,Student,Enrolled,
ENR001361,KOI000423,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-05-11,Student,Withdrawn,98.0
ENR001362,KOI000423,COMP301_Summer_2024/25,COMP301,Summer 2024/25,2025-01-09,Student,Enrolled,94.3
ENR001363,KOI000423,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-08-01,Student,Enrolled,
ENR001364,KOI000425,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2025-02-19,Student,Enrolled,82.9
ENR001365,KOI000425,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-03-02,Student,Enrolled,
ENR001366,KOI000425,SEC401_Semester_1_2024,SEC401,Semester 1 2024,2024-05-11,Student,Withdrawn,78.0
ENR001367,KOI000425,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2024-12-16,Student,Enrolled,59.8
ENR001368,KOI000426,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-10-11,Student,Enrolled,83.4
ENR001369,KOI000426,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-03-11,Student,Completed,66.6
ENR001370,KOI000426,STAT201_Summer_2024/25,STAT201,Summer 2024/25,2025-01-02,Student,Withdrawn,66.8
ENR001371,KOI000427,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2025-02-12,Student,Completed,95.5
ENR001372,KOI000427,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-04-07,Student,Completed,
ENR001373,KOI000427,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-08-03,Student,Enrolled,84.7
ENR001374,KOI000427,COMP301_Semester_1_2024,COMP301,Semester 1 2024,2024-03-31,Student,Completed,62.0
ENR001375,KOI000428,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-08-26,Student,Completed,
ENR001376,KOI000428,COMM101_Semester_2_2024,COMM101,Semester 2 2024,2024-09-02,Student,Enrolled,50.3
ENR001377,KOI000428,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-05-02,Student,Enrolled,
ENR001378,KOI000428,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-05-05,Student,Enrolled,57.1
ENR001379,KOI000428,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2024-12-07,Student,Completed,
ENR001380,KOI000430,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-05-19,Student,Enrolled,
ENR001381,KOI000430,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2025-01-20,Student,Enrolled,85.9
ENR001382,KOI000430,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2025-01-24,Student,Enrolled,62.3
ENR001383,KOI000430,COMP101_Semester_2_2024,COMP101,Semester 2 2024,2024-08-19,Student,Enrolled,
ENR001384,KOI000430,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-05-20,Student,Enrolled,51.0
ENR001385,KOI000431,COMP301_Summer_2024/25,COMP301,Summer 2024/25,2025-01-26,Student,Enrolled,65.3
ENR001386,KOI000431,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-03-18,Student,Enrolled,68.6
ENR001387,KOI000431,MGT301_Summer_2024/25,MGT301,Summer 2024/25,2025-01-18,Student,Enrolled,98.9
ENR001388,KOI000431,STAT201_Summer_2024/25,STAT201,Summer 2024/25,2025-01-31,Student,Withdrawn,93.9
ENR001389,KOI000431,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-10-17,Student,Enrolled,
ENR001390,KOI000433,STAT201_Summer_2024/25,STAT201,Summer 2024/25,2025-01-12,Student,Completed,65.9
ENR001391,KOI000433,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-03-24,Student,Completed,62.2
ENR001392,KOI000433,ACC201_Semester_2_2024,ACC201,Semester 2 2024,2024-08-24,Student,Enrolled,79.4
ENR001393,KOI000434,SEC401_Semester_1_2024,SEC401,Semester 1 2024,2024-06-06,Student,Enrolled,64.0
ENR001394,KOI000434,STAT201_Summer_2024/25,STAT201,Summer 2024/25,2025-02-20,Student,Enrolled,98.4
ENR001395,KOI000434,COMP401_Semester_1_2024,COMP401,Semester 1 2024,2024-04-17,Student,Completed,
ENR001396,KOI000434,SEC401_Summer_2024/25,SEC401,Summer 2024/25,2024-12-30,Student,Enrolled,89.5
ENR001397,KOI000434,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-03-04,Student,Withdrawn,
ENR001398,KOI000435,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-03-19,Student,Completed,58.9
ENR001399,KOI000435,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-04-13,Student,Enrolled,74.2
ENR001400,KOI000435,MGT301_Summer_2024/25,MGT301,Summer 2024/25,2024-12-31,Student,Completed,79.1
ENR001401,KOI000435,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2025-01-24,Student,Withdrawn,60.4
ENR001402,KOI000435,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2024-12-02,Student,Enrolled,61.7
ENR001403,KOI000436,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-10-25,Student,Withdrawn,
ENR001404,KOI000436,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-05-22,Student,Enrolled,
ENR001405,KOI000436,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-04-03,Student,Enrolled,
ENR001406,KOI000438,SEC401_Semester_1_2024,SEC401,Semester 1 2024,2024-05-02,Student,Enrolled,
ENR001407,KOI000438,CLOUD401_Semester_2_2024,CLOUD401,Semester 2 2024,2024-09-10,Student,Enrolled,81.1
ENR001408,KOI000438,ACC201_Semester_1_2024,ACC201,Semester 1 2024,2024-04-12,Student,Completed,71.6
ENR001409,KOI000441,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-05-28,Student,Completed,
ENR001410,KOI000441,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-10-29,Student,Completed,
ENR001411,KOI000441,SEC401_Summer_2024/25,SEC401,Summer 2024/25,2025-02-11,Student,Enrolled,54.1
ENR001412,KOI000441,NET301_Summer_2024/25,NET301,Summer 2024/25,2025-01-22,Student,Withdrawn,82.2
ENR001413,KOI000442,WEB201_Summer_2024/25,WEB201,Summer 2024/25,2024-12-15,Student,Enrolled,
